,索引,姓名,科室名称,科室标准名称,省（市）,市（区）,医院名称,职位,链接,标准科室名称
325,19403,马国栋,心血管内科门诊,心血管内科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=74a9a833-4ce4-42f4-a602-b6fe7b986c7a000&hospDeptId=320c2e60-6173-4109-bb11-9f60b9683246000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,心血管内科
326,19530,儿科门诊普通号,儿科门诊,儿科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=b03c7bfe-7706-40d1-abf9-821bd1f1767e000&hospDeptId=58e449a8-56c4-4bdd-9bf9-1db1bd83b8f6000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,儿科
327,19536,洪智贤,肝胆外科,肝胆外科,北京,丰台区,解放军总医院第五医学中心（原302医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=a981aae7-6a94-41ad-95e8-78e035830aa5000&hospDeptId=4a778aba-9b87-4e00-9fe9-eb9b0512a5fd000&hospId==dcddeb8c-b035-495f-a171-559697e7c1bd00,肝胆外科
328,19660,李宝珍,脑病专家,脑病科,北京,顺义区,北京中医医院顺义医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=8ddd3197-bc0f-4310-97b1-3ce6df53a752000&hospDeptId=5b2a583b-113f-4fd8-9ebb-30fa9a42ccba000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,脑病科
329,19748,邵水霖,脊柱外科,脊柱外科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=0027e0b6-72a0-498e-aa9e-e9e65b629348000&hospDeptId=37bae5f8-b1f4-4c5d-88f1-7a8532fc088e000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,脊柱外科
330,19784,周丹,眼科门诊,眼科,北京,东城区,首都医科大学附属北京同仁医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=96df3c8f-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=137ed690-f143-4e76-9653-7990901be934000&hospId==c15ed5e1-28fc-4183-8e9c-24b60ae4ba4100,眼科
331,19790,梁淑文,消化内科,消化内科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=d45f86c4-4554-4805-98f4-ac4f08a42e80000&hospDeptId=ed2ea798-6771-4aa8-86eb-8d6801c838fa000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,消化内科
332,19815,刘景城,小儿肾内科,小儿肾内科,北京,西城区,北京大学第一医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=2562e27f-91d4-49bb-8591-e0b186fafe3a000&hospDeptId=8dedd6d7-38fd-4ddb-9108-a1235059f00c000&hospId==384b93f5-e9f8-448e-8635-56ffea47f66100,小儿肾内科
333,19825,乔燕燕,干部医疗门诊,干部医疗,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=631a6ef3-a10a-4e47-962a-3ea1fd99fd9e000&hospDeptId=aaf6bfcd-b57c-4ef3-b718-7f5a6ba8f038000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,干部医疗
334,19860,段娟,儿科,儿科,北京,朝阳区,固生堂北京中海中医医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=4894b40c-3531-4e6b-ba35-c542366bb170000&hospDeptId=8afcab19-89e8-4d2f-9bfb-7b61013020fe000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,儿科
335,19864,张云程,中医科,中医科,北京,朝阳区,固生堂北京中海中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=28070143-2eb1-4890-8bd3-040e4449ebcb000&hospDeptId=744628ac-b73b-4b0b-b2c2-de3dfa2f3dc0000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,中医科
336,19975,汤晓菲,风湿免疫科门诊,风湿免疫科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=8bd30e2f-6180-4ec6-a95d-578399e7c094000&hospDeptId=325f9b55-2feb-4f72-bae3-a0f7dcdc847b000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,风湿免疫科
337,20010,朱敏立,呼吸内科,呼吸内科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=710811e5-3f17-4a88-ba2c-bb8e2b297315000&hospDeptId=1b40731f-724f-4aa2-9a1e-243b4ee76ea8000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,呼吸内科
338,20017,冯兴中,内分泌免疫门诊,内分泌免疫科,北京,石景山区,清华大学玉泉医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=6b3b8b82-c9e3-42e6-8e93-94de624e474c000&hospDeptId=e778eb50-6217-44ac-91ce-d750438f1f78000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,内分泌免疫科
339,20038,仇长宇,眼科,眼科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=934a43da-398a-4516-8dcf-d46ca19ae0f4000&hospDeptId=3355eb13-c66a-4836-9558-e024c9f6ef5f000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,眼科
340,20062,景海云,产科门诊,产科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=1da5dd0a-5d4b-4894-8d6b-5a5b9485b48b000&hospDeptId=1e7511ef-f292-4b16-8769-34327908a5b9000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,产科
341,20129,风湿科门诊普通号,风湿科门诊,风湿科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=fb3d93ba-a020-4158-9378-422899713d92000&hospDeptId=cf137b66-ffed-4af9-9cdd-69d1f6bdc20b000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,风湿科
342,20170,耿世昌,中医科,中医科,北京,朝阳区,固生堂北京中海中医医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=0e8f5d1c-f740-4a85-9ca4-7db3c0d03d38000&hospDeptId=744628ac-b73b-4b0b-b2c2-de3dfa2f3dc0000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,中医科
343,20202,梁蕾,超声科,超声科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=df13e6d3-7154-47a0-8752-4f035e85ddf5000&hospDeptId=7c3a65ef-5b10-4a71-9ffe-d0f8ee89d7a7000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,超声科
344,20215,吕世超,皮肤科,皮肤科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=da4768f6-bf7c-4267-8f85-b7a89279d4f5000&hospDeptId=03a8f625-e3cb-4ac3-9990-ecadba6ecd33000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,皮肤科
345,20232,沈浣,计划生育与生殖医学科,计划生育与生殖医学科,北京,西城区,北京大学人民医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=ae4b8272-afec-4b79-8467-1a5b95dbbc2a000&hospDeptId=c812b645-a7cd-4d05-adba-c4d8fd330025000&hospId==522c96ab-97a5-474c-9959-0c18a5ef5a0500,计划生育与生殖医学科
346,20438,安子华,推拿科,推拿科,北京,朝阳区,固生堂北京中海中医医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=8c59a6cf-6f48-408d-bfba-db4945b254e0000&hospDeptId=cf805d0d-06b2-4417-88cd-f571c614220d000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,推拿科
347,20451,孙海微,妇科,妇科,北京,丰台区,解放军总医院第五医学中心（原302医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=3071dd2d-c045-46f3-bc9c-c2075b75deca000&hospDeptId=3eb656de-9694-4e4e-bb34-da8f1cf32abb000&hospId==dcddeb8c-b035-495f-a171-559697e7c1bd00,妇科
348,20490,李保卫,耳鼻喉科,耳鼻喉科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=d7de2b9f-5597-4e2f-be17-879b346582df000&hospDeptId=2d44e2d4-3714-4ec2-a7e2-63c263d3d699000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,耳鼻喉科
349,20493,胡莲娜,眼科,眼科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=f531f411-aff6-42e5-9495-b5d2e42e58f6000&hospDeptId=3355eb13-c66a-4836-9558-e024c9f6ef5f000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,眼科
350,20901,张士云,乳腺科,乳腺科,北京,朝阳区,固生堂北京中海中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=66edc635-ccb6-435c-abfa-b9d2006e388a000&hospDeptId=b425e626-509f-41c0-a3e6-63a4216d5dcf000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,乳腺科
351,20935,普通门诊,中医儿科门诊,中医儿科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=92373ad7-b27b-4c88-9f0c-c01b5f216343000&hospDeptId=405d0f37-eaca-4eec-a1aa-7208b07128ac000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,中医儿科
352,21092,张雪松,内科,内科,北京,西城区,微医全科（北京西单）中心,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=ee285707-a55a-4a4f-a86c-c1a33ffe1104000&hospDeptId=0c5d357b-bac3-435c-8f8b-a3c43967e42c000&hospId==6da91a0d-c27a-4815-9ef8-d527695d959000,内科
353,21116,金力,皮科门诊,皮科,北京,东城区,北京中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=78490e33-0584-43af-96c6-76b265c4faa6000&hospDeptId=1e3426e9-6dcd-4c1e-961c-347197d614e5000&hospId==f6ce7549-8943-4876-a210-2e9ef90496d300,皮科
354,21131,王默力,神经内科,神经内科,北京,西城区,首都医科大学宣武医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=97a1325b-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=ebda7632-b5e9-4d74-9aa1-8bb6ed37d6f2000&hospId==8a00b552-c796-4b03-b648-5db02e64f1ef00,神经内科
355,21146,张亮,消化内科,消化内科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=588c0535-7216-45f4-bd35-1f23681fe760000&hospDeptId=71d620d9-e461-4dea-a4a9-2e72acc4498b000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,消化内科
356,21303,孙大铭,骨科门诊,骨科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=5fcd35bb-612a-4f70-9aa0-d370b556538e000&hospDeptId=c45966ee-1871-420d-9813-79c3bf4c5d6f000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,骨科
357,21315,范学顺,中医科（肛肠科）,中医肛肠科,北京,西城区,北京星宜诊所,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=85c68de2-e6fa-4a07-a8a6-97b62c681fa5000&hospDeptId=f41a158b-b212-49c1-8549-92e56204d7b3000&hospId==7e189dac-7fda-4f2b-86d0-50fa089566d000,中医肛肠科
358,21321,周庆,中医内科,中医内科,北京,朝阳区,固生堂北京中海中医医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=9a5f5a97-38ad-4e28-864e-421f66012253000&hospDeptId=f42983dc-6a8b-4a4c-91be-2bbbb2a6a772000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,中医内科
359,21332,MAHANUKULNARUEPHAN,针灸科,针灸科,北京,朝阳区,固生堂北京中海中医医院,医师,https://www.guahao.com/expert/new/shiftcase?expertId=cf6c8aae-c009-4e97-89a7-b7a5065ff5b9000&hospDeptId=c241d489-625a-49e0-b6cb-122d183ca653000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,针灸科
360,21389,翟兴红,消化科,消化科,北京,东城区,北京中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=b67aa043-9945-4033-b111-b5974f8d66f3000&hospDeptId=86e9c2cc-9fa3-402d-bf75-5e8305d96516000&hospId==f6ce7549-8943-4876-a210-2e9ef90496d300,消化科
361,21390,张晓威,泌尿外科,泌尿外科,北京,西城区,北京大学人民医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=4d07f8fa-ad41-497c-b7be-1ceb0b57f339000&hospDeptId=240e0c44-a122-4169-9fad-69e919f14639000&hospId==522c96ab-97a5-474c-9959-0c18a5ef5a0500,泌尿外科
362,21413,刘薇,呼吸内科,呼吸内科,北京,东城区,北京中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=70692a83-bc8b-4210-80f0-a60cfe0b5be8000&hospDeptId=cf09fb23-ec3d-4556-9e96-2d69391bd40b000&hospId==f6ce7549-8943-4876-a210-2e9ef90496d300,呼吸内科
363,21449,普通门诊,心内科及心律失常门诊,心律失常科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=4e01b5a9-6140-4046-9040-18ddd1f3c3c3000&hospDeptId=c8407cc7-465a-42c2-8d22-46c1341ebf23000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,心律失常科
364,21471,孙朦朦,中医调经备孕门诊,中医调经备孕科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=a34b7a2c-6f77-4667-bf66-72169e2504d6000&hospDeptId=0208ecb2-a1f6-4fd5-897b-fff22224e920000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,中医调经备孕科
365,21479,岑和,皮肤科,皮肤科,北京,西城区,北京德胜门中医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=c7d6dd30-733a-4573-9af4-1059077f587c000&hospDeptId=f0c0b8f7-98b9-4d2d-be57-2ea8c0927e1b000&hospId==afd0a29c-6b33-4cdb-813e-b1369b59816d00,皮肤科
366,21568,心理门诊,心理门诊,心理科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=f5ef2961-8909-4d25-a0de-4ee3dd3145bb000&hospDeptId=4927f16f-f20a-4c2f-9443-72289251f058000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,心理科
367,21652,齐立强,乳腺外科,乳腺外科,北京,朝阳区,中国医学科学院肿瘤医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=d7e87453-b14d-4007-a5b6-ef1b8e5f25b5000&hospDeptId=b2d1eb0e-41a3-48cd-b0fd-2e105ed647a6000&hospId==e8ebfe86-7e3b-4092-b5e3-607ca1b40dba00,乳腺外科
368,21690,普通号,孕期营养门诊,孕期营养科,北京,石景山区,清华大学玉泉医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=37911e10-813d-460a-ae0b-ad91570ddebb000&hospDeptId=80d7d1a2-633a-46f2-ad88-5449b2a6e897000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,孕期营养科
369,21788,米东华,神经内科,神经内科,北京,朝阳区,北京亚运村中医医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=a46aed71-41c7-44f7-a3de-b8e5f95e198b000&hospDeptId=02211561-afde-42da-bb7c-63b0695761c4000&hospId==191a5561-926c-4bbd-bdc0-fff19dbd3e6b00,神经内科
370,21899,普通号,神经内科门诊,神经内科,北京,石景山区,清华大学玉泉医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=ed916e1e-8fff-481a-bbf7-6df48dd8c339000&hospDeptId=684c3632-ce1f-4a63-80b4-fb81358a8fbc000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,神经内科
371,21923,刘坚,风湿免疫科门诊,风湿免疫科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=10e64f49-1028-42d7-9c41-cab68152984a000&hospDeptId=325f9b55-2feb-4f72-bae3-a0f7dcdc847b000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,风湿免疫科
372,21939,陈艳荣,血液科门诊,血液科,北京,朝阳区,中日友好医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=4b9d1e0e-962e-4e66-9e21-bac6558fc6bc000&hospDeptId=98655793-c720-11e1-913c-5cf9dd2e7135000&hospId==986be850-c720-11e1-913c-5cf9dd2e713500,血液科
373,21940,任东风,骨科门诊,骨科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=58c770dd-fb56-4d77-bdaf-fa96d5511c2d000&hospDeptId=c45966ee-1871-420d-9813-79c3bf4c5d6f000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,骨科
374,21985,闫贤良,心血管内科,心血管内科,北京,朝阳区,北京亚运村中医医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=5685b8c8-192d-4496-a365-356acd32389b000&hospDeptId=a9903a10-9ade-490a-ab25-115b308ac73a000&hospId==191a5561-926c-4bbd-bdc0-fff19dbd3e6b00,心血管内科
375,22027,高蔚,肝胆外科门诊,肝胆外科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=bc19b46e-9a2e-49a4-b395-abbd3ed73036000&hospDeptId=2f7d43d5-fd53-47ca-a670-8b5f5b02741d000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,肝胆外科
376,22133,庞艳华,皮肤性病门诊,皮肤性病科,北京,朝阳区,北京地坛医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=b4437211-8eda-44ba-ad98-c36a39749aec000&hospDeptId=cbccf462-4247-4b7c-aa69-403b87f0866f000&hospId==40ae1865-ad50-452b-bbb2-b356ff7e1ab000,皮肤性病科
377,22173,郭丽莉,眼科,眼科,北京,朝阳区,北京东区儿童医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=51b137e2-6c07-4384-86b5-5fbf665baf3d000&hospDeptId=be31d790-e959-4cec-ab95-a00e7090c475000&hospId==09b89459-b329-43fb-a01f-32385a31142f00,眼科
378,22203,范铁兵,中医科,中医科,北京,朝阳区,北京亚运村中医医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=16e65e5a-1913-4cec-9a15-9b53463c9666000&hospDeptId=321181d8-a4be-43b6-a3e3-b29ad1a4c6f6000&hospId==191a5561-926c-4bbd-bdc0-fff19dbd3e6b00,中医科
379,22212,杨凤敏,产科门诊,产科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=992d1e78-a1a6-4a3c-bc5a-53ad98bbacb7000&hospDeptId=c6f6102f-711b-459f-ad6c-9987e07ad144000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,产科
380,22221,卢宁,眼底,眼底科,北京,东城区,首都医科大学附属北京同仁医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=bdedddc7-2492-4c36-9871-f4829cb47b58000&hospDeptId=5e81039a-2869-4d91-8b26-ff28663e0e11000&hospId==c15ed5e1-28fc-4183-8e9c-24b60ae4ba4100,眼底科
381,22241,韩玫,儿科,儿科,北京,西城区,首都医科大学宣武医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=14f7ef0f-f026-4f70-b81e-a4b43dcc69a4000&hospDeptId=06e6282e-2b9e-496f-baec-b374f0855c8a000&hospId==8a00b552-c796-4b03-b648-5db02e64f1ef00,儿科
382,22463,马心龙,神经外科门诊,神经外科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=8e7b6aa4-7266-472f-9279-31b9bc395f9e000&hospDeptId=db6b0785-7147-4cf2-940d-2a672baf8cba000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,神经外科
383,22480,方铁,功能神经外科,功能神经外科,北京,西城区,北京儿童医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=4798e35c-e751-45d3-8cad-dbfc3f0d0c0e000&hospDeptId=b1639904-baf1-4f6d-9504-53cd93845e2e000&hospId==9ff45a91-1e70-4fa5-b0af-2cd51d559a9100,功能神经外科
384,22482,马华松,骨科,骨科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=f00c26b7-b541-4d3d-b569-c8c61e1bc68b000&hospDeptId=fdebecab-8094-4ec0-8d3e-edbf156e2dc2000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,骨科
385,22533,郝春波,心血管科专家,心血管科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=4bb978fc-03cc-4666-a071-7aac525eb5be000&hospDeptId=b5a1ee7e-47a6-41b8-8db3-e1395f3c3004000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,心血管科
386,22601,叶辉,小儿泌尿外科,小儿泌尿外科,北京,朝阳区,首都儿科研究所附属儿童医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=445e0587-37d7-4a3f-b38a-83334a2b8d4d000&hospDeptId=6f6645cc-22fe-4c75-969c-252e79512c33000&hospId==3656053a-8313-4ac1-9d6a-5af70382f46200,小儿泌尿外科
387,22697,普通号,综合医疗科（传统医学科）,综合医疗科,北京,石景山区,清华大学玉泉医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=dca61373-096f-4c34-b655-d3a81e6c9d8d000&hospDeptId=667df4dd-7701-485f-acb2-8caf9b04406a000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,综合医疗科
388,22810,李婕琳,消化内科,消化内科,北京,西城区,北京星宜诊所,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=c4acfa31-5609-4dbb-a74c-22f954735b60000&hospDeptId=6fb43b13-7630-4804-b188-e451fa343710000&hospId==7e189dac-7fda-4f2b-86d0-50fa089566d000,消化内科
389,22826,宋玉环,血液净化门诊,血液净化科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=78a33a07-649b-4e83-8252-881220ca140f000&hospDeptId=ecc77f44-e385-4e39-bcff-d5fc33fe6160000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,血液净化科
